3420,0.0198933,
3430,0.0210171,
3440,0.0209669,
3450,0.0210775,
3460,0.0213148,
3470,0.02158,
3480,0.0213299,
3490,0.0197483,
3500,0.0199718,
3510,0.0218346,
3520,0.0222244,
3530,0.0218485,
3540,0.0218834,
3550,0.0224868,
3560,0.0229619,
3570,0.0229614,
3580,0.0230025,
3590,0.023174,
3600,0.0231818,
3610,0.0233779,
3620,0.0234958,
3630,0.0235792,
3640,0.0237728,
3650,0.0238148,
3660,0.0239266,
3670,0.0242873,
3680,0.0242124,
3690,0.0243145,
3700,0.0246148,
3710,0.0247774,
3720,0.0248342,
3730,0.02485,
3740,0.0250592,
3750,0.0251388,
3760,0.0253321,
3770,0.025334,
3780,0.025507,
3790,0.0255118,
3800,0.0257015,
3810,0.0259816,
3820,0.0258185,
3830,0.0257887,
3840,0.0263425,
3850,0.0266084,
3860,0.0268796,
3870,0.0269178,
3880,0.0267742,
3890,0.0269614,
3900,0.0273534,
3910,0.027477,
3920,0.027577,
3930,0.0275554,
3940,0.0277827,
3950,0.0281194,
3960,0.0283111,
3970,0.0285745,
3980,0.02843,
3990,0.0295291,
4000,0.0302715,
4010,0.0282072,
4020,0.0284207,
4030,0.0287878,
4040,0.0292674,
4050,0.029539,
4060,0.0297313,
4070,0.0297439,
4080,0.0300233,
4090,0.03023,
4100,0.0304003,
4110,0.0304613,
4120,0.0307173,
4130,0.0308641,
4140,0.0306897,
4150,0.0308777,
4160,0.031112,
4170,0.0313,
4180,0.031732,
4190,0.0317032,
4200,0.0318721,
4210,0.0321957,
4220,0.0322926,
4230,0.0321057,
4240,0.0323954,
4250,0.0327473,
4260,0.0329528,
4270,0.0328935,
4280,0.033177,
4290,0.0332507,
4300,0.0335574,
4310,0.0338006,
4320,0.0336813,
4330,0.0340727,
4340,0.0342023,
4350,0.0340996,
4360,0.0344813,
4370,0.0345687,
4380,0.0348931,
4390,0.0348504,
4400,0.0350503,
4410,0.0348458,
4420,0.0349747,
4430,0.0354507,
4440,0.033734,
4450,0.0386715,
4460,0.0362777,
4470,0.0355623,
4480,0.035817,
4490,0.0365686,
4500,0.0372927,
4510,0.0335373,
4520,0.0355687,
4530,0.0373263,
4540,0.0372416,
4550,0.0342115,
4560,0.0368498,
4570,0.0382949,
4580,0.0380211,
4590,0.0379695,
4600,0.0380327,
4610,0.0381543,
4620,0.038754,
4630,0.0388505,
4640,0.0389568,
4650,0.0390264,
4660,0.0389529,
4670,0.0393718,
4680,0.039716,
4690,0.0398326,
4700,0.0399316,
4710,0.0401277,
4720,0.0405286,
4730,0.0403246,
4740,0.0405731,
4750,0.0410363,
4760,0.0410768,
4770,0.04166,
4780,0.040559,
4790,0.0411677,
4800,0.0420849,
4810,0.0420783,
4820,0.0424481,
4830,0.0424517,
4840,0.0426209,
4850,0.0430212,
4860,0.0429893,
4870,0.0430508,
4880,0.0430732,
4890,0.0435688,
4900,0.0436598,
4910,0.0440967,
4920,0.0440806,
4930,0.0440075,
4940,0.0438962,
4950,0.0446723,
4960,0.0448988,
4970,0.0461887,
4980,0.0861926,
4990,0.0446584,
5000,0.0450917,
